migration_id,appendix,source_kind,source_locator,section,style,source_text,planned_disposition,retain_in_book,target,volatile,status,companion_path,companion_locator,companion_coverage_status,normalised_match_score,source_verification_status,book_v3_8_action,phase14c_closure_status,closure_basis
APX-T32-R05,C,table_row,Table C.1 row 5,Table C.1,Table Row,"Milestone or record class = Execution Dossier || Minimum controlled record = Mandatory. Frozen input, environment and context, work-unit briefs, code or instruments, logs, outputs, failed runs, deviations, recovery actions and acceptance or quarantine decisions. || Review, approval and retention = Student records execution; the relevant reviewer verifies local admission. Keep sensitive data separately, preserve immutable snapshots and link each accepted output to its producing state. || Missing or stale record: control response = Reopen the Execution Gate. Repeat, repair or quarantine the unit. Never reconstruct a missing history silently after results are known.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/C1_MILESTONE_EVIDENCE_REGISTER.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/C1_PROJECT_RECORDS_AND_EVIDENCE_BY_MILESTONE.csv,data row 5,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 5 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T32-R06,C,table_row,Table C.1 row 6,Table C.1,Table Row,"Milestone or record class = Evaluation and Claim Dossier || Minimum controlled record = Mandatory. Analysis scripts, result tables and figures, source data or derivation record, baselines, uncertainty, counter-evidence, robustness checks, limitations and bounded claim register. || Review, approval and retention = Student owns the analysis; supervisor or method reviewer challenges inference and claim scope. Retain immutable result snapshots and direct claim-to-evidence links. || Missing or stale record: control response = Reopen the Claim Gate. Narrow, suspend or withdraw the claim, or return to execution, design or evidence where the defect originated.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/C1_MILESTONE_EVIDENCE_REGISTER.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/C1_PROJECT_RECORDS_AND_EVIDENCE_BY_MILESTONE.csv,data row 6,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 6 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T32-R07,C,table_row,Table C.1 row 7,Table C.1,Table Row,"Milestone or record class = Coherent manuscript record || Minimum controlled record = Mandatory. Argument spine, section contracts, source-to-claim ledger, route-specific method, visual evidence plan, coherent draft and transverse TRACE record. || Review, approval and retention = Student maintains one authoritative manuscript; supervisor reviews intellectual coherence. Store manuscript versions with the rights register and links to source data for every material object. || Missing or stale record: control response = Reopen the Argument Gate. If the prose exposes a scientific defect rather than a writing defect, return to the earliest responsible gate.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/C1_MILESTONE_EVIDENCE_REGISTER.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/C1_PROJECT_RECORDS_AND_EVIDENCE_BY_MILESTONE.csv,data row 7,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 7 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T32-R08,C,table_row,Table C.1 row 8,Table C.1,Table Row,"Milestone or record class = Editorial Closure Dossier || Minimum controlled record = Mandatory. Revision map, title and terminology lock, citation and reference audit, rights and attribution record, native figure and table sources, fields, bookmarks, SEQ records, accessibility report, authoritative DOCX, rendered proof, page map, manifest and hashes. || Review, approval and retention = Student or editor controls the package; publisher requirements govern delivery where applicable. Store the release candidate separately from working and restricted records. || Missing or stale record: control response = Reopen the Editorial Gate. Any substantive change to method, result or claim reopens the corresponding earlier gate and invalidates the former proof.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/C1_MILESTONE_EVIDENCE_REGISTER.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/C1_PROJECT_RECORDS_AND_EVIDENCE_BY_MILESTONE.csv,data row 8,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 8 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T32-R09,C,table_row,Table C.1 row 9,Table C.1,Table Row,"Milestone or record class = Defence Readiness Dossier and closeout || Minimum controlled record = Mandatory. Current-session authority record, validated final PDF and hash, official upload and registration evidence, required declarations, slides, runbook, fallback, mock-defence record, independent test and final result record. || Review, approval and retention = Student owns consistency; supervisor, department, secretariat and commission verify only their competent parts. Keep personal administrative records separate from the manuscript and release archive. || Missing or stale record: control response = Reopen the Defence Readiness Gate. Withhold submission or attendance until the official route is confirmed; substantive discrepancies reopen the relevant scientific gate.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/C1_MILESTONE_EVIDENCE_REGISTER.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/C1_PROJECT_RECORDS_AND_EVIDENCE_BY_MILESTONE.csv,data row 9,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 9 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T33-R00,C,table_header,Table C.2 row 0,Table C.2,Table Header,column_1 = Official record function || column_2 = Bachelor’s route || column_3 = Master’s route || column_4 = Verifier and recommended retention,CREATE_SCHEMA_AND_COLUMN_DICTIONARY,NO_TABLE; RETAIN ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,header row (row 0),SCHEMA_HEADER_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 0 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T33-R01,C,table_row,Table C.2 row 1,Table C.2,Table Row,"Official record function = Final work PDF and version identity || Bachelor’s route = Mandatory. Transmit the final bachelor’s thesis through the current official route. The reviewed, transmitted and defended copies must have the same content. Current file-naming and channel rules are volatile. Authority: C1, C4, C6, C8 and C9. || Master’s route = Mandatory. Transmit the final dissertation through the current official route. The reviewed, transmitted and defended copies must have the same content. Current file-naming and channel rules are volatile. Authority: C2, C5, C7, C8 and C9. || Verifier and recommended retention = Retain the exact PDF, cryptographic hash, upload or transmission receipt, report identifier and department acknowledgement. A file on disk without receipt is not transmission evidence.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,data row 1,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 1 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T33-R02,C,table_row,Table C.2 row 2,Table C.2,Table Row,"Official record function = Similarity report and supervisor decision || Bachelor’s route = Mandatory. The thesis is checked through the institutional route and the supervisor decides Admitted or Rejected after analysing the report. Authority: C1 and C9. || Master’s route = Mandatory. The dissertation is checked through the institutional route and the supervisor decides Admitted or Rejected after analysing the report. Authority: C2 and C9. || Verifier and recommended retention = Retain report identity, reviewed-file hash, decision, date and any authorised correction cycle. Do not treat a numerical coefficient as an automatic originality verdict.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,data row 2,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 2 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T33-R03,C,table_row,Table C.2 row 3,Table C.2,Table Row,"Official record function = Registration application and exact title || Bachelor’s route = Mandatory. Use the current application, dated and signed as required. The title must match the approved title and the final work. Authority: C1 and C6. || Master’s route = Mandatory. Use the current application, dated and signed as required. The title must match the approved title and the final work. Authority: C2 and C7. || Verifier and recommended retention = Retain the exact submitted copy and submission evidence. A title mismatch is a package-identity defect, not a typographical detail.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,data row 3,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 3 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T33-R04,C,table_row,Table C.2 row 4,Table C.2,Table Row,"Official record function = Data-protection declaration || Bachelor’s route = Mandatory. Use the current official declaration, dated and signed. Authority: C1 and C6. || Master’s route = Mandatory. Use the current official declaration, dated and signed. Authority: C2 and C7. || Verifier and recommended retention = Retain the submitted copy in the restricted administrative dossier. Do not place signed personal forms in a public repository or companion release.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,data row 4,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 4 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T33-R05,C,table_row,Table C.2 row 5,Table C.2,Table Row,"Official record function = Originality declaration || Bachelor’s route = Mandatory. Use the current official declaration, dated and signed. Authority: C1 and C6. || Master’s route = Mandatory. Use the current official declaration, dated and signed. Authority: C2 and C7. || Verifier and recommended retention = Retain the submitted copy and confirm that it refers to the same final work. The declaration supplements, rather than replaces, source and similarity controls.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,data row 5,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 5 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T33-R06,C,table_row,Table C.2 row 6,Table C.2,Table Row,"Official record function = Authenticity of electronically transmitted documents || Bachelor’s route = Conditional. Use the current authenticity declaration when an officially activated electronic bachelor’s route requires it. Authority: C1 and the current faculty instruction. || Master’s route = Mandatory under the current master’s regulation and checked CSIE route. Use the current declaration, dated and signed, for documents transmitted electronically. Authority: C2 and C7. || Verifier and recommended retention = Retain the exact signed declaration, the transmitted document set and the transmission evidence together. The declaration does not cure an altered, incomplete or mismatched file set.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,data row 6,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 6 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T33-R07,C,table_row,Table C.2 row 7,Table C.2,Table Row,"Official record function = Generative-AI declaration || Bachelor’s route = Mandatory. Declare use or non-use, insert the declaration immediately after Contents and submit the separate signed copy required at registration. Authority: C3 and C6. || Master’s route = Mandatory. Declare use or non-use, insert the declaration immediately after Contents and submit the separate signed copy required at registration. Authority: C3 and C7. || Verifier and recommended retention = Retain the in-work version and the exact signed submission copy. Use the current form; Annex 3 versus Annex 3.1 is a known implementation inconsistency, not a permanent number.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,data row 7,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 7 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T33-R08,C,table_row,Table C.2 row 8,Table C.2,Table Row,"Official record function = Clearance, employability and session survey evidence || Bachelor’s route = Mandatory under C1: clearance and employability evidence. Mandatory in the checked CSIE session notice: satisfaction evidence. Reverify the later session. Authority: C1 and C6. || Master’s route = Mandatory under C2: clearance and employability evidence. Mandatory in the checked CSIE session notice: satisfaction evidence. Reverify the later session. Authority: C2 and C7. || Verifier and recommended retention = Retain completed forms or the evidence format required by the current route, including confirmation or screenshot where expressly requested. Do not assume that a questionnaire submission is visible to the secretariat without proof.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/C2_CORE_OFFICIAL_CLOSEOUT_RECORDS_BY_ROUTE.csv,data row 8,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 8 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
